movieId,title,adult,homepage,original_language,overview,release_date,runtime,length
26775,The Guys,False,missing,de,The story of a fire captain who lost eight men in the collapse of the World Trade Center and the editor who helps him prepare the eulogies he must deliver.,2002-09-11,84.0,84.0
861,Intacto,False,missing,es,An enigmatic tale of four people whose lives are intertwined by destiny are subject to the laws of fate. They discover that luck is something they cannot afford to be without as they gamble with the highest stakes possible in a deadly game from which only one of them will emerge intact.,2001-11-06,108.0,108.0
3557,The Jimmy Show,False,missing,en,"A failed New Jersey inventor embarks on a career as a standup comic, turns to drink, and labors to keep his family together.",2002-01-16,96.0,96.0
8273,Morvern Callar,False,missing,en,"Following her boyfriend's suicide, supermarket clerk Morvern Callar passes off his unpublished novel as her own...",2002-01-01,97.0,97.0
2943,The Lord of the Rings: The Two Towers,False,http://www.lordoftherings.net/,en,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",2002-12-18,179.0,179.0
6676,Devils on the Doorstep,False,missing,zh,"During the Japanese occupation of China, two prisoners are dumped in a peasant's home in a small town. The owner is bullied into keeping the prisoners until the next New Year, at which time they will be collected. The village leaders convene to interrogate the prisoners. The townspeople then struggle to accommodate the prisoners. One is a bellicose Japanese nationalist, the other a nervous translator. Will the townspeople manage to keep the prisoners until the New Year?",2000-05-12,139.0,139.0
5339,25th Hour,False,missing,en,"The filmed adaptation from David Benioff's novel of the same name. Set in New York, a convicted drug dealer named Monty has one day left of freedom before he is sent to prison. Anger, blame, frustration, betrayal, guilt and loneliness are themes on this last day of friends, family, parties, saying goodbye, and setting things straight. A Spike Lee joint.",2002-12-16,135.0,135.0
3260,Antwone Fisher,False,missing,en,"A sailor prone to violent outbursts is sent to a naval psychiatrist for help. Refusing at first to open up, the young man eventually breaks down and reveals a horrific childhood. Through the guidance of his doctor, he confronts his painful past and begins a quest to find the family he never knew.",2002-12-19,120.0,120.0
6999,Gangs of New York,False,http://video.movies.go.com/gangsofnewyork/,en,"It's 1863. America was born in the streets. Amsterdam Vallon returns to the Five Points of America to seek vengeance against the psychotic gangland kingpin, Bill the Butcher, who murdered his father years earlier. With an eager pickpocket by his side and a whole new army, Vallon fights his way to seek vengeance on the Butcher and restore peace in the area.",2002-12-14,167.0,167.0
3614,Two Weeks Notice,False,missing,en,"Dedicated environmental lawyer Lucy Kelson goes to work for billionaire George Wade as part of a deal to preserve a community center. Indecisive and weak-willed George grows dependent on Lucy's guidance on everything from legal matters to clothing. Exasperated, Lucy gives notice and picks Harvard graduate June Carter as her replacement. As Lucy's time at the firm nears an end, she grows jealous of June and has second thoughts about leaving George.",2002-12-19,101.0,101.0
2053,The Wild Thornberrys Movie,False,missing,en,"Eliza and Debbie are two sisters who don't always get along. But their relationship is put to the test when Debbie's life is in danger, and Eliza might have to give up her power to talk to animals....",2002-12-20,85.0,85.0
2953,Narc,False,missing,en,"An undercover narc dies, the investigation stalls, so the Detroit P.D. brings back Nick Tellis, fired 18-months ago when a stray bullet hits a pregnant woman. Tellis teams with Henry Oak, a friend of the dead narc and an aggressive cop constantly under the scrutiny of internal affairs. They follow leads and informants turn up dead.",2002-01-14,105.0,105.0
6997,Bad Influence,False,missing,en,"Michael, a wimpy young executive, is about to get pulverized by a jealous boyfriend in a bar when a handsome, mysterious stranger steps in--and then disappears. Later that night, while jogging, Michael runs into the stranger on a pier. He introduces himself as Alex, and the two go out to an under- ground club. Alex wheedles his way into Michael's life and turns it upside down...",1990-03-09,99.0,99.0
2252,Blue Steel,False,missing,en,A female rookie in the police force engages in a cat and mouse game with a pistol wielding psychopath who becomes obsessed with her.,1990-03-16,102.0,102.0
3919,Body of Evidence,False,http://www.mgm.com/#/our-titles/226/Body-Of-Evidence,en,"Sizzingly sexy Madonna leads a star-filled cast in this erotic thriller as a woman accused of killing a wealthy, elderly man through her insatiable sexual prowess.",1993-01-15,101.0,101.0
3249,The Children's Hour,False,missing,en,A troublemaking student at a girl's school accuses two teachers of being lesbians.,1961-01-01,107.0,107.0
6829,Company Business,False,missing,en,"An aging agent is called back by ""the Company"" to run a hostage trade of a Soviet spy for an American agent.",1991-09-06,98.0,98.0
1223,The Duellists,False,missing,en,"In 1800, as Napoleon Bonaparte rises to power in France, a rivalry erupts between Armand and Gabriel, two lieutenants in the French Army, over a perceived insult. For over a decade, they engage in a series of duels amidst larger conflicts, including the failed French invasion of Russia in 1812, and shifts in the political and social systems of Europe.",1977-08-31,100.0,100.0
1095,A Kiss Before Dying,False,missing,en,"Bud Corliss (Wagner) is an ambitious student who is wooing Dorothy Kingship (Woodward) purely for her father's mining fortune. When he discovers that Dorothy is pregnant with his child, he realizes she is quite likely to be disinherited by her wealthy family. He assures Dorothy that he'll take care of her, yet he hesitates when Dorothy insists on marrying. Bud then murders Dorothy and stages it in a way that it appears to be a suicide. He then reaches out to her sister Ellen (Leith) with the hopes of marrying her in order to ingratiate himself with her father. After a couple of months Ellen finds evidence to question the suicide verdict, and then discovers Bud knew Dorothy. Ellen struggles to avenge her sister and save her own life.",1956-06-12,94.0,94.0
8132,Legend of the Lost,False,missing,en,American ne'er-do-well Joe January is hired to take Paul Bonnard on an expedition into the desert in search of treasure.,1957-12-17,109.0,109.0
6851,Miami Blues,False,missing,en,"When Fred gets out of prison, he decides to start over in Miami, where he starts a violent one-man crime wave. He soon meets up with amiable college student Susie. Opposing Fred is Sgt Hoke Moseley, a cop who is getting a bit old for the job, especially since the job of cop in 1980's Miami is getting crazier all the time.",1990-04-20,97.0,97.0
3802,My Girl 2,False,missing,en,"Vada Sultenfuss has a holiday coming up, and an assignment: to do and essay on someone she admires and has never met. She decides she wants to do an assignment on her mother, but quickly realises she knows very little about her. She manages to get her father to agree to let her go to LA to stay with her Uncle Phil and do some research on her mother.",1994-02-11,99.0,99.0
